20170102 073400;1.047260;1.047370;1.047150;1.047160;0
20170102 073500;1.047170;1.047210;1.047170;1.047210;0
20170102 073600;1.047200;1.047290;1.047160;1.047290;0
20170102 073700;1.047490;1.047490;1.047230;1.047230;0
20170102 073800;1.047230;1.047260;1.047230;1.047260;0
20170102 073900;1.047260;1.047260;1.047130;1.047130;0
20170102 074000;1.047080;1.047220;1.047050;1.047050;0
20170102 074100;1.047080;1.047170;1.047050;1.047160;0
20170102 074200;1.047160;1.047170;1.046990;1.047000;0
20170102 074300;1.046990;1.047170;1.046990;1.047110;0
20170102 074400;1.047110;1.047190;1.047100;1.047170;0
20170102 074500;1.047170;1.047180;1.047140;1.047180;0
20170102 074600;1.047200;1.047280;1.047130;1.047130;0
20170102 074700;1.047060;1.047110;1.047040;1.047070;0
20170102 074800;1.047070;1.047110;1.047030;1.047100;0
20170102 074900;1.047100;1.047120;1.047060;1.047070;0
20170102 075000;1.047060;1.047130;1.047060;1.047130;0
20170102 075100;1.047140;1.047160;1.046810;1.046870;0
20170102 075200;1.046860;1.047010;1.046860;1.046860;0
20170102 075300;1.046880;1.046960;1.046830;1.046890;0
20170102 075400;1.046880;1.046950;1.046820;1.046860;0
20170102 075500;1.046890;1.046900;1.046630;1.046630;0
20170102 075600;1.046620;1.046710;1.046490;1.046510;0
20170102 075700;1.046530;1.046640;1.046500;1.046560;0
20170102 075800;1.046570;1.046570;1.046490;1.046530;0
20170102 075900;1.046590;1.046610;1.046490;1.046540;0
20170102 080000;1.046550;1.046680;1.046230;1.046240;0
20170102 080100;1.046240;1.046510;1.046190;1.046440;0
20170102 080200;1.046420;1.046490;1.046090;1.046160;0
20170102 080300;1.046150;1.046550;1.046150;1.046430;0
20170102 080400;1.046430;1.046450;1.046410;1.046440;0
20170102 080500;1.046440;1.046510;1.046440;1.046510;0
20170102 080600;1.046430;1.046530;1.046420;1.046500;0
20170102 080700;1.046510;1.046570;1.046400;1.046400;0
20170102 080800;1.046420;1.046470;1.046360;1.046450;0
20170102 080900;1.046450;1.046450;1.046380;1.046410;0
20170102 081000;1.046410;1.046410;1.046400;1.046400;0
20170102 081100;1.046410;1.046410;1.046380;1.046410;0
20170102 081200;1.046410;1.046440;1.046400;1.046410;0
20170102 081300;1.046400;1.046520;1.046400;1.046500;0
20170102 081400;1.046490;1.046530;1.046430;1.046430;0
20170102 081500;1.046450;1.046450;1.046430;1.046430;0
20170102 081600;1.046520;1.046540;1.046480;1.046520;0
20170102 081700;1.046520;1.046520;1.046500;1.046520;0
20170102 081800;1.046520;1.046680;1.046390;1.046650;0
20170102 081900;1.046660;1.046690;1.046620;1.046650;0
20170102 082000;1.046630;1.046910;1.046630;1.046800;0
20170102 082100;1.046800;1.046800;1.046710;1.046740;0
20170102 082200;1.046770;1.046770;1.046540;1.046570;0
20170102 082300;1.046560;1.046570;1.046560;1.046570;0
20170102 082400;1.046560;1.046620;1.046510;1.046570;0
20170102 082500;1.046550;1.046800;1.046520;1.046800;0
20170102 082600;1.046730;1.046730;1.046510;1.046520;0
20170102 082700;1.046500;1.046650;1.046480;1.046520;0
20170102 082800;1.046510;1.046630;1.046470;1.046540;0
20170102 082900;1.046570;1.046580;1.046490;1.046580;0
20170102 083000;1.046540;1.046590;1.046510;1.046530;0
20170102 083100;1.046530;1.046610;1.046440;1.046440;0
20170102 083200;1.046470;1.046470;1.046450;1.046450;0
